id,userId,quizId,score,completedAt,id_user,firstName,lastName,email,teamId,departmentId,createdAt,password,id_quiz,courseId,title,createdAt_quiz
273,580,99,61,2024-10-09 06:04:30.604,580,Lottie,Davis,Kenna.Stamm71@hotmail.com,227,211,2024-10-09 06:04:26.879,xPv1GmuC0JZyxy_,99,162,Quiz 2: Encryption Techniques,2024-10-09 06:04:28.961
290,628,110,61,2024-10-09 06:04:30.604,628,Selmer,Schiller,Esta.Kris@hotmail.com,224,213,2024-10-09 06:04:26.879,JV3yZtaObv4LYMJ,110,148,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.311
301,664,90,11,2024-10-09 06:04:30.617,664,Marc,Bartell,Ahmad.Smitham@yahoo.com,226,214,2024-10-09 06:04:26.881,0PGKzxIJNCdgZ7c,90,146,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.674
313,567,106,73,2024-10-09 06:04:30.618,567,Breana,Cruickshank,Ansley53@yahoo.com,226,212,2024-10-09 06:04:26.878,ye_qyCwr6SzUFmW,106,157,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.182
326,594,122,87,2024-10-09 06:04:30.618,594,Jarret,Gleason,Peggie_Bergstrom-MacGyver@hotmail.com,228,212,2024-10-09 06:04:26.879,wjKmGKUA8cNS1Ek,122,156,Quiz 1: Process Management,2024-10-09 06:04:29.909
339,598,93,54,2024-10-09 06:04:30.618,598,Jermain,Ziemann,Justine61@yahoo.com,228,213,2024-10-09 06:04:26.879,ppE5hQR0hUcOwrd,93,155,Quiz 2: Memory Management,2024-10-09 06:04:28.771
351,586,104,4,2024-10-09 06:04:30.618,586,Polly,Gibson,Miller35@gmail.com,226,214,2024-10-09 06:04:26.879,VDaeXI7tTZSdCcs,104,152,Quiz 1: Network Protocols,2024-10-09 06:04:29.127
360,586,84,67,2024-10-09 06:04:30.618,586,Polly,Gibson,Miller35@gmail.com,226,214,2024-10-09 06:04:26.879,VDaeXI7tTZSdCcs,84,151,Quiz 1: Supervised Learning,2024-10-09 06:04:28.481
369,684,91,64,2024-10-09 06:04:30.618,684,Mackenzie,Lakin,Elizabeth_Ledner91@yahoo.com,225,211,2024-10-09 06:04:26.881,jcpkQIa_iglks2Q,91,146,Quiz 2: Network Protocols,2024-10-09 06:04:28.700
383,685,99,49,2024-10-09 06:04:30.618,685,Bernita,Runolfsdottir,Polly_Jacobson@yahoo.com,223,213,2024-10-09 06:04:26.881,OfgAshpuXYEygrk,99,162,Quiz 2: Encryption Techniques,2024-10-09 06:04:28.961
395,646,118,63,2024-10-09 06:04:30.618,646,Cierra,Ebert,Kyra.Rodriguez60@gmail.com,224,212,2024-10-09 06:04:26.880,9oY8jfVqfzm0Mqq,118,153,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:29.612
415,610,122,55,2024-10-09 06:04:30.619,610,Ludie,Kub-Morar,Ruth61@yahoo.com,225,213,2024-10-09 06:04:26.879,NbyavsDa5NTeFI6,122,156,Quiz 1: Process Management,2024-10-09 06:04:29.909
493,624,108,80,2024-10-09 06:04:30.619,624,Eunice,Collins,Noelia_Schuppe@gmail.com,230,214,2024-10-09 06:04:26.879,juzXSR2Ku4K4H3E,108,150,Quiz 1: Encryption Techniques,2024-10-09 06:04:29.238
500,645,109,4,2024-10-09 06:04:30.620,645,Brad,Witting,Leila74@yahoo.com,229,214,2024-10-09 06:04:26.880,Wee3TMh8REVT3Hh,109,150,Quiz 2: Memory Management,2024-10-09 06:04:29.276
504,645,112,95,2024-10-09 06:04:30.620,645,Brad,Witting,Leila74@yahoo.com,229,214,2024-10-09 06:04:26.880,Wee3TMh8REVT3Hh,112,160,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.371
508,651,85,92,2024-10-09 06:04:30.620,651,Betsy,Braun,Verna.Bernier5@hotmail.com,223,212,2024-10-09 06:04:26.880,sLRo34OJm6gMB3o,85,151,Quiz 2: Unsupervised Learning,2024-10-09 06:04:28.522
513,656,95,4,2024-10-09 06:04:30.621,656,Nikolas,Kshlerin,Amely20@hotmail.com,230,214,2024-10-09 06:04:26.880,C5HTfPMqCL_l9Fc,95,158,Quiz 2: Variables and Data Types,2024-10-09 06:04:28.843
519,659,107,26,2024-10-09 06:04:30.621,659,Antonietta,Barton,Alexa_Hoppe95@hotmail.com,228,214,2024-10-09 06:04:26.880,tbIyaEDggp6HdNf,107,157,Quiz 2: Memory Management,2024-10-09 06:04:29.213
524,661,93,54,2024-10-09 06:04:30.621,661,Americo,Powlowski,Jonathon_Ondricka@yahoo.com,232,212,2024-10-09 06:04:26.880,9ALYZdChs90G3Wl,93,155,Quiz 2: Memory Management,2024-10-09 06:04:28.771
529,657,117,79,2024-10-09 06:04:30.621,657,Patsy,Von,Janie.Stehr@gmail.com,229,215,2024-10-09 06:04:26.880,LWGB8ZJUu7mBrop,117,143,Quiz 2: Design Patterns,2024-10-09 06:04:29.578
534,673,112,40,2024-10-09 06:04:30.621,673,Denis,Effertz,Manuel77@gmail.com,228,212,2024-10-09 06:04:26.881,OuMwCO3ZpXAxUPi,112,160,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.371
539,667,88,98,2024-10-09 06:04:30.622,667,Jayne,Wolf,Brett_Kihn@hotmail.com,228,212,2024-10-09 06:04:26.881,Li1YN7RG9LQKIxk,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
545,667,116,91,2024-10-09 06:04:30.622,667,Jayne,Wolf,Brett_Kihn@hotmail.com,228,212,2024-10-09 06:04:26.881,Li1YN7RG9LQKIxk,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
548,666,100,19,2024-10-09 06:04:30.622,666,Rafaela,Davis,Claud26@yahoo.com,227,214,2024-10-09 06:04:26.881,f5TE_hxxwLGNQMo,100,161,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:28.990
563,675,110,88,2024-10-09 06:04:30.623,675,Vincenzo,Kihn,Leopold94@hotmail.com,223,214,2024-10-09 06:04:26.881,mjNcrfQHuWxYWwF,110,148,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.311
576,680,93,84,2024-10-09 06:04:30.623,680,Monroe,Willms,Jazmyn89@hotmail.com,224,215,2024-10-09 06:04:26.881,ORKDDsAYI62sCBr,93,155,Quiz 2: Memory Management,2024-10-09 06:04:28.771
166,557,87,87,2024-10-09 06:04:30.602,557,Alicia,Erdman-Christiansen,Winfield.Hegmann@yahoo.com,229,212,2024-10-09 06:04:26.878,ce5eqR3kzPTAIz3,87,145,Quiz 2: HTML and CSS,2024-10-09 06:04:28.591
183,579,115,39,2024-10-09 06:04:30.602,579,Vernie,Medhurst,Abbigail.Davis@gmail.com,223,212,2024-10-09 06:04:26.878,QIQ2NYMJZe8Fghv,115,147,Quiz 2: Functions and Methods,2024-10-09 06:04:29.493
194,523,123,0,2024-10-09 06:04:30.603,523,Jamel,Pouros,Jovanny96@hotmail.com,231,214,2024-10-09 06:04:26.877,HIbSueiR0GwvYq2,123,156,Quiz 2: Functions and Methods,2024-10-09 06:04:30.043
211,542,118,83,2024-10-09 06:04:30.603,542,Nayeli,VonRueden,Elenor.Swift55@hotmail.com,227,212,2024-10-09 06:04:26.878,n_9_ANCPmUmPT1W,118,153,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:29.612
219,553,91,75,2024-10-09 06:04:30.604,553,Ramon,Jaskolski,Janick.Abbott@yahoo.com,228,211,2024-10-09 06:04:26.878,X_iyV39VA6NeLMP,91,146,Quiz 2: Network Protocols,2024-10-09 06:04:28.700
228,564,109,78,2024-10-09 06:04:30.604,564,Keanu,Mosciski,Ashley93@yahoo.com,227,211,2024-10-09 06:04:26.878,REZLw6UuJDXnRGR,109,150,Quiz 2: Memory Management,2024-10-09 06:04:29.276
238,530,90,48,2024-10-09 06:04:30.604,530,Alayna,Morar,Cecilia_Johns@yahoo.com,223,215,2024-10-09 06:04:26.877,Duox1YvuCerL_5h,90,146,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.674
251,551,99,7,2024-10-09 06:04:30.604,551,Aaliyah,Legros,Hilario.Littel32@gmail.com,228,211,2024-10-09 06:04:26.878,AK4YFjg6__OP4UV,99,162,Quiz 2: Encryption Techniques,2024-10-09 06:04:28.961
266,555,121,54,2024-10-09 06:04:30.604,555,Emile,Marvin,Erwin.OReilly87@gmail.com,224,213,2024-10-09 06:04:26.878,5Uue1DJ9qY5SFJ3,121,159,Quiz 2: Memory Management,2024-10-09 06:04:29.831
278,628,118,51,2024-10-09 06:04:30.604,628,Selmer,Schiller,Esta.Kris@hotmail.com,224,213,2024-10-09 06:04:26.879,JV3yZtaObv4LYMJ,118,153,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:29.612
289,644,119,8,2024-10-09 06:04:30.605,644,Savanah,Fritsch,Colin.Kuhlman97@yahoo.com,226,211,2024-10-09 06:04:26.880,1FyenSpVdxnH7qB,119,153,Quiz 2: Control Structures,2024-10-09 06:04:29.700
303,664,105,97,2024-10-09 06:04:30.617,664,Marc,Bartell,Ahmad.Smitham@yahoo.com,226,214,2024-10-09 06:04:26.881,0PGKzxIJNCdgZ7c,105,152,Quiz 2: Memory Management,2024-10-09 06:04:29.156
312,567,108,32,2024-10-09 06:04:30.618,567,Breana,Cruickshank,Ansley53@yahoo.com,226,212,2024-10-09 06:04:26.878,ye_qyCwr6SzUFmW,108,150,Quiz 1: Encryption Techniques,2024-10-09 06:04:29.238
323,585,93,69,2024-10-09 06:04:30.618,585,Mary,Lubowitz,Danial_Graham@hotmail.com,230,215,2024-10-09 06:04:26.879,XfcsbG49D8QTfv8,93,155,Quiz 2: Memory Management,2024-10-09 06:04:28.771
335,585,94,91,2024-10-09 06:04:30.618,585,Mary,Lubowitz,Danial_Graham@hotmail.com,230,215,2024-10-09 06:04:26.879,XfcsbG49D8QTfv8,94,158,Quiz 1: Design Patterns,2024-10-09 06:04:28.800
348,607,99,24,2024-10-09 06:04:30.618,607,Joelle,Sanford,Adolfo55@gmail.com,224,213,2024-10-09 06:04:26.879,pYsytT7GacXLgPP,99,162,Quiz 2: Encryption Techniques,2024-10-09 06:04:28.961
357,640,118,76,2024-10-09 06:04:30.618,640,Leon,Breitenberg,Melyna85@gmail.com,229,211,2024-10-09 06:04:26.880,W72ccMtBZbuM2Ao,118,153,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:29.612
375,613,106,34,2024-10-09 06:04:30.618,613,Osbaldo,Bayer,Jessie14@yahoo.com,228,211,2024-10-09 06:04:26.879,7uXQzO3JTcfL373,106,157,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.182
392,588,93,81,2024-10-09 06:04:30.618,588,Levi,Grady,Savanna35@gmail.com,227,212,2024-10-09 06:04:26.879,TXerkJQv2m3vvcR,93,155,Quiz 2: Memory Management,2024-10-09 06:04:28.771
404,608,84,89,2024-10-09 06:04:30.619,608,Brook,Schoen,Carole_Bogisich@yahoo.com,230,213,2024-10-09 06:04:26.879,3NsNlTNRGKwbxMc,84,151,Quiz 1: Supervised Learning,2024-10-09 06:04:28.481
413,609,87,46,2024-10-09 06:04:30.619,609,Lynn,Simonis,Amanda.Bauch4@yahoo.com,228,214,2024-10-09 06:04:26.879,RnajF_htcaoYTu8,87,145,Quiz 2: HTML and CSS,2024-10-09 06:04:28.591
433,624,100,28,2024-10-09 06:04:30.619,624,Eunice,Collins,Noelia_Schuppe@gmail.com,230,214,2024-10-09 06:04:26.879,juzXSR2Ku4K4H3E,100,161,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:28.990
441,629,102,8,2024-10-09 06:04:30.619,629,Loma,Heaney,Kylie76@gmail.com,227,215,2024-10-09 06:04:26.880,e3PYEStAjkAbYuw,102,154,Quiz 1: Variables and Data Types,2024-10-09 06:04:29.058
453,639,98,6,2024-10-09 06:04:30.619,639,Kade,Stracke,Juwan.Nolan@gmail.com,229,214,2024-10-09 06:04:26.880,GZ4k_eiuyiMdz5g,98,162,Quiz 1: Neural Networks,2024-10-09 06:04:28.934
464,625,108,36,2024-10-09 06:04:30.619,625,Stuart,Cummings,Jerome.Nader@hotmail.com,226,211,2024-10-09 06:04:26.879,52Kjgl17AAuKDvA,108,150,Quiz 1: Encryption Techniques,2024-10-09 06:04:29.238
471,637,102,48,2024-10-09 06:04:30.619,637,Nora,Price,Mekhi.Gerhold17@yahoo.com,228,212,2024-10-09 06:04:26.880,96XzLIUFKbtlQYt,102,154,Quiz 1: Variables and Data Types,2024-10-09 06:04:29.058
484,642,103,67,2024-10-09 06:04:30.619,642,Marguerite,Cormier,Reuben7@hotmail.com,226,212,2024-10-09 06:04:26.880,GVA1t5fOcvzcCyN,103,154,Quiz 2: Authentication Methods,2024-10-09 06:04:29.097
495,658,111,92,2024-10-09 06:04:30.620,658,Shanel,Hermiston,Adelbert_Baumbach6@gmail.com,231,211,2024-10-09 06:04:26.880,QCpEUxBVzJxwAe2,111,148,Quiz 2: Encryption Techniques,2024-10-09 06:04:29.346
498,658,85,64,2024-10-09 06:04:30.620,658,Shanel,Hermiston,Adelbert_Baumbach6@gmail.com,231,211,2024-10-09 06:04:26.880,QCpEUxBVzJxwAe2,85,151,Quiz 2: Unsupervised Learning,2024-10-09 06:04:28.522
506,651,98,14,2024-10-09 06:04:30.620,651,Betsy,Braun,Verna.Bernier5@hotmail.com,223,212,2024-10-09 06:04:26.880,sLRo34OJm6gMB3o,98,162,Quiz 1: Neural Networks,2024-10-09 06:04:28.934
511,652,121,99,2024-10-09 06:04:30.621,652,Sophia,Reichel,Lilian_Runte@hotmail.com,230,215,2024-10-09 06:04:26.880,Gm_Vxq6mFrfmZuA,121,159,Quiz 2: Memory Management,2024-10-09 06:04:29.831
515,656,117,19,2024-10-09 06:04:30.621,656,Nikolas,Kshlerin,Amely20@hotmail.com,230,214,2024-10-09 06:04:26.880,C5HTfPMqCL_l9Fc,117,143,Quiz 2: Design Patterns,2024-10-09 06:04:29.578
520,662,108,52,2024-10-09 06:04:30.621,662,Cielo,Cartwright,Franco16@yahoo.com,227,213,2024-10-09 06:04:26.880,0L2GSz7AQnxoZd4,108,150,Quiz 1: Encryption Techniques,2024-10-09 06:04:29.238
525,657,119,46,2024-10-09 06:04:30.621,657,Patsy,Von,Janie.Stehr@gmail.com,229,215,2024-10-09 06:04:26.880,LWGB8ZJUu7mBrop,119,153,Quiz 2: Control Structures,2024-10-09 06:04:29.700
530,662,94,53,2024-10-09 06:04:30.621,662,Cielo,Cartwright,Franco16@yahoo.com,227,213,2024-10-09 06:04:26.880,0L2GSz7AQnxoZd4,94,158,Quiz 1: Design Patterns,2024-10-09 06:04:28.800
535,673,110,95,2024-10-09 06:04:30.621,673,Denis,Effertz,Manuel77@gmail.com,228,212,2024-10-09 06:04:26.881,OuMwCO3ZpXAxUPi,110,148,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.311
540,667,103,80,2024-10-09 06:04:30.622,667,Jayne,Wolf,Brett_Kihn@hotmail.com,228,212,2024-10-09 06:04:26.881,Li1YN7RG9LQKIxk,103,154,Quiz 2: Authentication Methods,2024-10-09 06:04:29.097
544,671,119,61,2024-10-09 06:04:30.622,671,Isaac,Miller,Armando31@yahoo.com,224,212,2024-10-09 06:04:26.881,dGZ53XI06Ntb7Ck,119,153,Quiz 2: Control Structures,2024-10-09 06:04:29.700
547,671,116,21,2024-10-09 06:04:30.622,671,Isaac,Miller,Armando31@yahoo.com,224,212,2024-10-09 06:04:26.881,dGZ53XI06Ntb7Ck,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
550,672,109,70,2024-10-09 06:04:30.622,672,Kylee,Mante,Luis.OHara-Berge@yahoo.com,223,213,2024-10-09 06:04:26.881,1p8mPTZkqrp0Fkc,109,150,Quiz 2: Memory Management,2024-10-09 06:04:29.276
552,672,119,56,2024-10-09 06:04:30.622,672,Kylee,Mante,Luis.OHara-Berge@yahoo.com,223,213,2024-10-09 06:04:26.881,1p8mPTZkqrp0Fkc,119,153,Quiz 2: Control Structures,2024-10-09 06:04:29.700
554,672,102,98,2024-10-09 06:04:30.622,672,Kylee,Mante,Luis.OHara-Berge@yahoo.com,223,213,2024-10-09 06:04:26.881,1p8mPTZkqrp0Fkc,102,154,Quiz 1: Variables and Data Types,2024-10-09 06:04:29.058
556,674,90,95,2024-10-09 06:04:30.622,674,Aaliyah,Langosh,Michale.Fay@yahoo.com,226,212,2024-10-09 06:04:26.881,a8gvH5Ai86W0KZ9,90,146,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.674
558,674,85,7,2024-10-09 06:04:30.622,674,Aaliyah,Langosh,Michale.Fay@yahoo.com,226,212,2024-10-09 06:04:26.881,a8gvH5Ai86W0KZ9,85,151,Quiz 2: Unsupervised Learning,2024-10-09 06:04:28.522
560,674,108,29,2024-10-09 06:04:30.623,674,Aaliyah,Langosh,Michale.Fay@yahoo.com,226,212,2024-10-09 06:04:26.881,a8gvH5Ai86W0KZ9,108,150,Quiz 1: Encryption Techniques,2024-10-09 06:04:29.238
572,678,122,23,2024-10-09 06:04:30.623,678,Colleen,Lesch,Leilani_Herman@gmail.com,228,213,2024-10-09 06:04:26.881,US_yrQP1Qfjestx,122,156,Quiz 1: Process Management,2024-10-09 06:04:29.909
159,557,88,59,2024-10-09 06:04:30.601,557,Alicia,Erdman-Christiansen,Winfield.Hegmann@yahoo.com,229,212,2024-10-09 06:04:26.878,ce5eqR3kzPTAIz3,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
192,519,88,20,2024-10-09 06:04:30.603,519,Armand,Kunde,Jessyca.Conroy16@yahoo.com,229,212,2024-10-09 06:04:26.876,jERmBLfS9BcR4nB,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
205,539,86,86,2024-10-09 06:04:30.603,539,Francis,Wisozk,Burdette_Fisher53@yahoo.com,231,213,2024-10-09 06:04:26.877,XGkExIhIoU6jF1n,86,145,Quiz 1: Neural Networks,2024-10-09 06:04:28.562
218,546,113,43,2024-10-09 06:04:30.604,546,Jesse,Armstrong,Arturo_Collier18@gmail.com,226,215,2024-10-09 06:04:26.878,3NaggGtusOdGbdl,113,160,Quiz 2: Functions and Methods,2024-10-09 06:04:29.399
230,528,89,51,2024-10-09 06:04:30.604,528,Blanca,Heidenreich,Warren6@yahoo.com,226,214,2024-10-09 06:04:26.877,MUaiPwJnnPh_w5T,89,144,Quiz 2: Control Structures,2024-10-09 06:04:28.650
242,527,120,9,2024-10-09 06:04:30.604,527,Isabelle,Kohler,Mason.Nienow@hotmail.com,226,214,2024-10-09 06:04:26.877,1YJ0lNkqwp2_zwu,120,159,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:29.777
257,555,103,53,2024-10-09 06:04:30.604,555,Emile,Marvin,Erwin.OReilly87@gmail.com,224,213,2024-10-09 06:04:26.878,5Uue1DJ9qY5SFJ3,103,154,Quiz 2: Authentication Methods,2024-10-09 06:04:29.097
267,575,118,63,2024-10-09 06:04:30.604,575,Sydnie,Kerluke,Zackery_Stroman4@yahoo.com,229,213,2024-10-09 06:04:26.878,dzYTb9Sl881FqLx,118,153,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:29.612
279,628,121,45,2024-10-09 06:04:30.604,628,Selmer,Schiller,Esta.Kris@hotmail.com,224,213,2024-10-09 06:04:26.879,JV3yZtaObv4LYMJ,121,159,Quiz 2: Memory Management,2024-10-09 06:04:29.831
285,644,105,1,2024-10-09 06:04:30.604,644,Savanah,Fritsch,Colin.Kuhlman97@yahoo.com,226,211,2024-10-09 06:04:26.880,1FyenSpVdxnH7qB,105,152,Quiz 2: Memory Management,2024-10-09 06:04:29.156
298,655,117,18,2024-10-09 06:04:30.617,655,Braxton,Kiehn,Ibrahim77@gmail.com,226,212,2024-10-09 06:04:26.880,YIMn58smgT0a1Gf,117,143,Quiz 2: Design Patterns,2024-10-09 06:04:29.578
310,679,85,3,2024-10-09 06:04:30.618,679,Lori,Will,Zion_Schroeder14@gmail.com,228,213,2024-10-09 06:04:26.881,o1YmlPuByTp09bc,85,151,Quiz 2: Unsupervised Learning,2024-10-09 06:04:28.522
321,576,119,97,2024-10-09 06:04:30.618,576,Hilario,Streich,Perry19@gmail.com,224,212,2024-10-09 06:04:26.878,QdFLZ_0uayb5o_1,119,153,Quiz 2: Control Structures,2024-10-09 06:04:29.700
329,594,114,12,2024-10-09 06:04:30.618,594,Jarret,Gleason,Peggie_Bergstrom-MacGyver@hotmail.com,228,212,2024-10-09 06:04:26.879,wjKmGKUA8cNS1Ek,114,147,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:29.434
342,601,114,76,2024-10-09 06:04:30.618,601,Leif,Kiehn,Asha77@hotmail.com,223,214,2024-10-09 06:04:26.879,7U_6uXcKgtNAaPV,114,147,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:29.434
353,586,94,48,2024-10-09 06:04:30.618,586,Polly,Gibson,Miller35@gmail.com,226,214,2024-10-09 06:04:26.879,VDaeXI7tTZSdCcs,94,158,Quiz 1: Design Patterns,2024-10-09 06:04:28.800
362,686,86,68,2024-10-09 06:04:30.618,686,Emery,Predovic,Erling_Kovacek@yahoo.com,227,211,2024-10-09 06:04:26.881,dXbziJaKUtPUSF6,86,145,Quiz 1: Neural Networks,2024-10-09 06:04:28.562
371,684,120,7,2024-10-09 06:04:30.618,684,Mackenzie,Lakin,Elizabeth_Ledner91@yahoo.com,225,211,2024-10-09 06:04:26.881,jcpkQIa_iglks2Q,120,159,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:29.777
381,685,97,85,2024-10-09 06:04:30.618,685,Bernita,Runolfsdottir,Polly_Jacobson@yahoo.com,223,213,2024-10-09 06:04:26.881,OfgAshpuXYEygrk,97,149,Quiz 2: Neural Networks,2024-10-09 06:04:28.905
394,597,105,13,2024-10-09 06:04:30.618,597,Robb,Lebsack,Ivy55@hotmail.com,229,213,2024-10-09 06:04:26.879,G16BnovO7tyJCwg,105,152,Quiz 2: Memory Management,2024-10-09 06:04:29.156
418,610,103,61,2024-10-09 06:04:30.619,610,Ludie,Kub-Morar,Ruth61@yahoo.com,225,213,2024-10-09 06:04:26.879,NbyavsDa5NTeFI6,103,154,Quiz 2: Authentication Methods,2024-10-09 06:04:29.097
429,629,96,79,2024-10-09 06:04:30.619,629,Loma,Heaney,Kylie76@gmail.com,227,215,2024-10-09 06:04:26.880,e3PYEStAjkAbYuw,96,149,Quiz 1: JavaScript Basics,2024-10-09 06:04:28.870
442,629,93,76,2024-10-09 06:04:30.619,629,Loma,Heaney,Kylie76@gmail.com,227,215,2024-10-09 06:04:26.880,e3PYEStAjkAbYuw,93,155,Quiz 2: Memory Management,2024-10-09 06:04:28.771
459,625,104,64,2024-10-09 06:04:30.619,625,Stuart,Cummings,Jerome.Nader@hotmail.com,226,211,2024-10-09 06:04:26.879,52Kjgl17AAuKDvA,104,152,Quiz 1: Network Protocols,2024-10-09 06:04:29.127
472,637,93,60,2024-10-09 06:04:30.619,637,Nora,Price,Mekhi.Gerhold17@yahoo.com,228,212,2024-10-09 06:04:26.880,96XzLIUFKbtlQYt,93,155,Quiz 2: Memory Management,2024-10-09 06:04:28.771
482,643,100,19,2024-10-09 06:04:30.619,643,Julian,Effertz,Regan26@hotmail.com,229,212,2024-10-09 06:04:26.880,5lJPMz1f5XZCDYA,100,161,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:28.990
492,654,113,50,2024-10-09 06:04:30.620,654,Taya,Aufderhar,George25@yahoo.com,230,211,2024-10-09 06:04:26.880,O0OLQ_4UCdSMpUn,113,160,Quiz 2: Functions and Methods,2024-10-09 06:04:29.399
567,677,96,84,2024-10-09 06:04:30.623,677,Baby,Carter,Janae_Reichel71@hotmail.com,229,213,2024-10-09 06:04:26.881,4o8dnGwxg0WpjvF,96,149,Quiz 1: JavaScript Basics,2024-10-09 06:04:28.870
